"","timestamp","receiver","posX","posY","orientation","ap_mac","rssi","frequency","mode","ap_x","ap_y"
"7543",2006-02-11 21:30:36,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-55,"2462000000","3",7.5,6.3
"7545",2006-02-11 21:30:36,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8d",-68,"2442000000","3",33.5,9.3
"7546",2006-02-11 21:30:36,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:3b:c7:c6",-76,"2432000000","3",12.8,-2.8
"7547",2006-02-11 21:30:36,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-72,"2422000000","3",33.5,2.8
"7551",2006-02-11 21:30:36,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:90",-46,"2427000000","3",1,14
"7552",2006-02-11 21:30:36,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-49,"2437000000","3",2.5,-0.8
"7553",2006-02-11 21:30:36,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-56,"2462000000","3",7.5,6.3
"7554",2006-02-11 21:30:36,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8d",-68,"2442000000","3",33.5,9.3
"7556",2006-02-11 21:30:36,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:3b:c7:c6",-75,"2432000000","3",12.8,-2.8
"7557",2006-02-11 21:30:36,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-72,"2422000000","3",33.5,2.8
"7558",2006-02-11 21:30:36,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-73,"2422000000","3",33.5,2.8
"7559",2006-02-11 21:30:36,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-73,"2422000000","3",33.5,2.8
"7563",2006-02-11 21:30:36,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:90",-44,"2427000000","3",1,14
"7564",2006-02-11 21:30:36,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-48,"2437000000","3",2.5,-0.8
"7565",2006-02-11 21:30:36,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-57,"2462000000","3",7.5,6.3
"7566",2006-02-11 21:30:36,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8d",-73,"2442000000","3",33.5,9.3
"7567",2006-02-11 21:30:36,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:3b:c7:c6",-77,"2432000000","3",12.8,-2.8
"7569",2006-02-11 21:30:36,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-72,"2422000000","3",33.5,2.8
"7573",2006-02-11 21:30:36,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-55,"2462000000","3",7.5,6.3
"7575",2006-02-11 21:30:36,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:3b:c7:c6",-75,"2432000000","3",12.8,-2.8
"7578",2006-02-11 21:30:36,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-73,"2422000000","3",33.5,2.8
"7580",2006-02-11 21:30:37,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-48,"2437000000","3",2.5,-0.8
"7581",2006-02-11 21:30:37,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:90",-46,"2427000000","3",1,14
"7582",2006-02-11 21:30:37,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-57,"2462000000","3",7.5,6.3
"7583",2006-02-11 21:30:37,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-73,"2422000000","3",33.5,2.8
"7586",2006-02-11 21:30:37,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-47,"2437000000","3",2.5,-0.8
"7587",2006-02-11 21:30:37,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:90",-46,"2427000000","3",1,14
"7588",2006-02-11 21:30:37,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-58,"2462000000","3",7.5,6.3
"7589",2006-02-11 21:30:37,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8d",-69,"2442000000","3",33.5,9.3
"7590",2006-02-11 21:30:37,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:3b:c7:c6",-78,"2432000000","3",12.8,-2.8
"7595",2006-02-11 21:30:37,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:90",-45,"2427000000","3",1,14
"7596",2006-02-11 21:30:37,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-48,"2437000000","3",2.5,-0.8
"7597",2006-02-11 21:30:37,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-55,"2462000000","3",7.5,6.3
"7599",2006-02-11 21:30:37,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-73,"2422000000","3",33.5,2.8
"7600",2006-02-11 21:30:37,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:3b:c7:c6",-77,"2432000000","3",12.8,-2.8
"7603",2006-02-11 21:30:37,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-48,"2437000000","3",2.5,-0.8
"7604",2006-02-11 21:30:37,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:90",-50,"2427000000","3",1,14
"7605",2006-02-11 21:30:37,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-58,"2462000000","3",7.5,6.3
"7606",2006-02-11 21:30:37,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-74,"2422000000","3",33.5,2.8
"7609",2006-02-11 21:30:38,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-47,"2437000000","3",2.5,-0.8
"7610",2006-02-11 21:30:38,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-48,"2437000000","3",2.5,-0.8
"7611",2006-02-11 21:30:38,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:90",-49,"2427000000","3",1,14
"7612",2006-02-11 21:30:38,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-56,"2462000000","3",7.5,6.3
"7614",2006-02-11 21:30:38,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:3b:c7:c6",-76,"2432000000","3",12.8,-2.8
"7615",2006-02-11 21:30:38,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-76,"2422000000","3",33.5,2.8
"7618",2006-02-11 21:30:38,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-57,"2462000000","3",7.5,6.3
"7619",2006-02-11 21:30:38,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8d",-72,"2442000000","3",33.5,9.3
"7620",2006-02-11 21:30:38,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-73,"2422000000","3",33.5,2.8
"7621",2006-02-11 21:30:38,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:3b:c7:c6",-76,"2432000000","3",12.8,-2.8
"7625",2006-02-11 21:30:38,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:90",-51,"2427000000","3",1,14
"7626",2006-02-11 21:30:38,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-54,"2462000000","3",7.5,6.3
"7627",2006-02-11 21:30:38,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:3b:c7:c6",-73,"2432000000","3",12.8,-2.8
"7628",2006-02-11 21:30:38,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-74,"2422000000","3",33.5,2.8
"7633",2006-02-11 21:30:38,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-49,"2437000000","3",2.5,-0.8
"7634",2006-02-11 21:30:38,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:90",-51,"2427000000","3",1,14
"7635",2006-02-11 21:30:38,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-55,"2462000000","3",7.5,6.3
"7636",2006-02-11 21:30:38,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8d",-69,"2442000000","3",33.5,9.3
"7640",2006-02-11 21:30:39,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:90",-51,"2427000000","3",1,14
"7641",2006-02-11 21:30:39,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-56,"2462000000","3",7.5,6.3
"7642",2006-02-11 21:30:39,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8d",-74,"2442000000","3",33.5,9.3
"7645",2006-02-11 21:30:39,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-47,"2437000000","3",2.5,-0.8
"7646",2006-02-11 21:30:39,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-48,"2437000000","3",2.5,-0.8
"7647",2006-02-11 21:30:39,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:90",-46,"2427000000","3",1,14
"7648",2006-02-11 21:30:39,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-56,"2462000000","3",7.5,6.3
"7650",2006-02-11 21:30:39,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8d",-68,"2442000000","3",33.5,9.3
"7651",2006-02-11 21:30:39,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-74,"2422000000","3",33.5,2.8
"7652",2006-02-11 21:30:39,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:3b:c7:c6",-77,"2432000000","3",12.8,-2.8
"7655",2006-02-11 21:30:39,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-55,"2462000000","3",7.5,6.3
"7656",2006-02-11 21:30:39,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-74,"2422000000","3",33.5,2.8
"7657",2006-02-11 21:30:39,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8d",-75,"2442000000","3",33.5,9.3
"7658",2006-02-11 21:30:39,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:3b:c7:c6",-76,"2432000000","3",12.8,-2.8
"7659",2006-02-11 21:30:39,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-48,"2437000000","3",2.5,-0.8
"7664",2006-02-11 21:30:39,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:90",-45,"2427000000","3",1,14
"7665",2006-02-11 21:30:39,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-48,"2437000000","3",2.5,-0.8
"7666",2006-02-11 21:30:39,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-55,"2462000000","3",7.5,6.3
"7667",2006-02-11 21:30:39,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8d",-68,"2442000000","3",33.5,9.3
"7669",2006-02-11 21:30:39,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:3b:c7:c6",-78,"2432000000","3",12.8,-2.8
"7670",2006-02-11 21:30:39,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-74,"2422000000","3",33.5,2.8
"7673",2006-02-11 21:30:40,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-48,"2437000000","3",2.5,-0.8
"7674",2006-02-11 21:30:40,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-54,"2462000000","3",7.5,6.3
"7675",2006-02-11 21:30:40,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:90",-52,"2427000000","3",1,14
"7676",2006-02-11 21:30:40,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8d",-68,"2442000000","3",33.5,9.3
"7677",2006-02-11 21:30:40,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-73,"2422000000","3",33.5,2.8
"7680",2006-02-11 21:30:40,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-47,"2437000000","3",2.5,-0.8
"7681",2006-02-11 21:30:40,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-48,"2437000000","3",2.5,-0.8
"7682",2006-02-11 21:30:40,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:90",-45,"2427000000","3",1,14
"7683",2006-02-11 21:30:40,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-54,"2462000000","3",7.5,6.3
"7684",2006-02-11 21:30:40,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8d",-73,"2442000000","3",33.5,9.3
"7686",2006-02-11 21:30:40,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-74,"2422000000","3",33.5,2.8
"7688",2006-02-11 21:30:40,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:3b:c7:c6",-76,"2432000000","3",12.8,-2.8
"7690",2006-02-11 21:30:40,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:90",-46,"2427000000","3",1,14
"7691",2006-02-11 21:30:40,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-55,"2462000000","3",7.5,6.3
"7692",2006-02-11 21:30:40,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8d",-68,"2442000000","3",33.5,9.3
"7693",2006-02-11 21:30:40,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-74,"2422000000","3",33.5,2.8
"7694",2006-02-11 21:30:40,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-48,"2437000000","3",2.5,-0.8
"7698",2006-02-11 21:30:40,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:90",-46,"2427000000","3",1,14
"7699",2006-02-11 21:30:40,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-48,"2437000000","3",2.5,-0.8
"7700",2006-02-11 21:30:40,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-57,"2462000000","3",7.5,6.3
"7701",2006-02-11 21:30:40,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8d",-73,"2442000000","3",33.5,9.3
"7702",2006-02-11 21:30:40,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-72,"2422000000","3",33.5,2.8
"7703",2006-02-11 21:30:40,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-74,"2422000000","3",33.5,2.8
"7708",2006-02-11 21:30:41,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:90",-49,"2427000000","3",1,14
"7709",2006-02-11 21:30:41,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-48,"2437000000","3",2.5,-0.8
"7710",2006-02-11 21:30:41,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-57,"2462000000","3",7.5,6.3
"7711",2006-02-11 21:30:41,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8d",-68,"2442000000","3",33.5,9.3
"7712",2006-02-11 21:30:41,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:3b:c7:c6",-72,"2432000000","3",12.8,-2.8
"7714",2006-02-11 21:30:41,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-74,"2422000000","3",33.5,2.8
"7718",2006-02-11 21:30:41,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:90",-44,"2427000000","3",1,14
"7719",2006-02-11 21:30:41,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-48,"2437000000","3",2.5,-0.8
"7720",2006-02-11 21:30:41,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-56,"2462000000","3",7.5,6.3
"7721",2006-02-11 21:30:41,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:3b:c7:c6",-75,"2432000000","3",12.8,-2.8
"7723",2006-02-11 21:30:41,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-74,"2422000000","3",33.5,2.8
"7724",2006-02-11 21:30:41,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-74,"2422000000","3",33.5,2.8
"7727",2006-02-11 21:30:41,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-48,"2437000000","3",2.5,-0.8
"7728",2006-02-11 21:30:41,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:90",-51,"2427000000","3",1,14
"7729",2006-02-11 21:30:41,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-56,"2462000000","3",7.5,6.3
"7730",2006-02-11 21:30:41,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8d",-72,"2442000000","3",33.5,9.3
"7731",2006-02-11 21:30:41,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:3b:c7:c6",-75,"2432000000","3",12.8,-2.8
"7736",2006-02-11 21:30:41,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:90",-45,"2427000000","3",1,14
"7737",2006-02-11 21:30:41,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-48,"2437000000","3",2.5,-0.8
"7738",2006-02-11 21:30:41,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-57,"2462000000","3",7.5,6.3
"7740",2006-02-11 21:30:41,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8d",-73,"2442000000","3",33.5,9.3
"7741",2006-02-11 21:30:41,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-73,"2422000000","3",33.5,2.8
"7742",2006-02-11 21:30:41,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:3b:c7:c6",-76,"2432000000","3",12.8,-2.8
"7746",2006-02-11 21:30:42,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-47,"2437000000","3",2.5,-0.8
"7747",2006-02-11 21:30:42,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-57,"2462000000","3",7.5,6.3
"7748",2006-02-11 21:30:42,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8d",-69,"2442000000","3",33.5,9.3
"7749",2006-02-11 21:30:42,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:3b:c7:c6",-75,"2432000000","3",12.8,-2.8
"7754",2006-02-11 21:30:42,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-48,"2437000000","3",2.5,-0.8
"7755",2006-02-11 21:30:42,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-58,"2462000000","3",7.5,6.3
"7757",2006-02-11 21:30:42,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8d",-67,"2442000000","3",33.5,9.3
"7758",2006-02-11 21:30:42,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:3b:c7:c6",-77,"2432000000","3",12.8,-2.8
"7760",2006-02-11 21:30:42,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-73,"2422000000","3",33.5,2.8
"7763",2006-02-11 21:30:42,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-47,"2437000000","3",2.5,-0.8
"7764",2006-02-11 21:30:42,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-48,"2437000000","3",2.5,-0.8
"7765",2006-02-11 21:30:42,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:90",-50,"2427000000","3",1,14
"7766",2006-02-11 21:30:42,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-55,"2462000000","3",7.5,6.3
"7767",2006-02-11 21:30:42,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8d",-68,"2442000000","3",33.5,9.3
"7768",2006-02-11 21:30:42,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8d",-73,"2442000000","3",33.5,9.3
"7769",2006-02-11 21:30:42,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:3b:c7:c6",-78,"2432000000","3",12.8,-2.8
"7774",2006-02-11 21:30:42,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:90",-44,"2427000000","3",1,14
"7775",2006-02-11 21:30:42,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-47,"2437000000","3",2.5,-0.8
"7776",2006-02-11 21:30:42,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-55,"2462000000","3",7.5,6.3
"7778",2006-02-11 21:30:42,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8d",-74,"2442000000","3",33.5,9.3
"7779",2006-02-11 21:30:42,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-73,"2422000000","3",33.5,2.8
"7780",2006-02-11 21:30:42,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:3b:c7:c6",-74,"2432000000","3",12.8,-2.8
"7783",2006-02-11 21:30:43,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:90",-46,"2427000000","3",1,14
"7784",2006-02-11 21:30:43,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-57,"2462000000","3",7.5,6.3
"7786",2006-02-11 21:30:43,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-72,"2422000000","3",33.5,2.8
"7787",2006-02-11 21:30:43,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8d",-74,"2442000000","3",33.5,9.3
"7788",2006-02-11 21:30:43,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:3b:c7:c6",-74,"2432000000","3",12.8,-2.8
"7792",2006-02-11 21:30:43,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-47,"2437000000","3",2.5,-0.8
"7793",2006-02-11 21:30:43,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:90",-46,"2427000000","3",1,14
"7794",2006-02-11 21:30:43,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-57,"2462000000","3",7.5,6.3
"7795",2006-02-11 21:30:43,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:3b:c7:c6",-76,"2432000000","3",12.8,-2.8
"7796",2006-02-11 21:30:43,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8d",-73,"2442000000","3",33.5,9.3
"7798",2006-02-11 21:30:43,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-72,"2422000000","3",33.5,2.8
"7801",2006-02-11 21:30:43,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:90",-46,"2427000000","3",1,14
"7802",2006-02-11 21:30:43,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-56,"2462000000","3",7.5,6.3
"7803",2006-02-11 21:30:43,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8d",-68,"2442000000","3",33.5,9.3
"7804",2006-02-11 21:30:43,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-72,"2422000000","3",33.5,2.8
"7809",2006-02-11 21:30:43,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-46,"2437000000","3",2.5,-0.8
"7810",2006-02-11 21:30:43,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:90",-46,"2427000000","3",1,14
"7811",2006-02-11 21:30:43,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-55,"2462000000","3",7.5,6.3
"7812",2006-02-11 21:30:43,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8d",-68,"2442000000","3",33.5,9.3
"7813",2006-02-11 21:30:43,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-71,"2422000000","3",33.5,2.8
"7815",2006-02-11 21:30:43,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:3b:c7:c6",-75,"2432000000","3",12.8,-2.8
"7818",2006-02-11 21:30:44,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-46,"2437000000","3",2.5,-0.8
"7819",2006-02-11 21:30:44,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:90",-44,"2427000000","3",1,14
"7820",2006-02-11 21:30:44,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-55,"2462000000","3",7.5,6.3
"7821",2006-02-11 21:30:44,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-73,"2422000000","3",33.5,2.8
"7822",2006-02-11 21:30:44,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:3b:c7:c6",-70,"2432000000","3",12.8,-2.8
"7823",2006-02-11 21:30:44,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:81",-75,"2422000000","3",33.5,2.8
"7824",2006-02-11 21:30:44,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8d",-73,"2442000000","3",33.5,9.3
"7829",2006-02-11 21:30:44,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:8a",-45,"2437000000","3",2.5,-0.8
"7830",2006-02-11 21:30:44,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:14:bf:b1:97:90",-45,"2427000000","3",1,14
"7831",2006-02-11 21:30:44,"00:02:2D:21:0F:33",0.15,9.42,112.3,"00:0f:a3:39:e1:c0",-56,"2462000000","3",7.5,6.3
